apple_music_id,artist,name,effective_bpm,consensus_bpm,djay_bpm_diff,bpm_diff,djay_bpm,djay_manual_bpm,djay_straight_grid,apple_music_bpm,beatunes_bpm,beatunes_bpm_salience,bpm_rhythm,bpm_rhythm_confidence,bpm_percival,effective_key,consensus_key,key_diff,djay_key,essentia_key,beatunes_key,apple_music_key,edma_key,edma_strength,edmm_key,edmm_strength,bgate_key,bgate_strength,braw_key,braw_strength,shaath_key,shaath_strength,temperley_key,temperley_strength,noland_key,noland_strength
E787A0DD5AA3F688,Nina Simone & HONNE,My Baby Just Cares For Me (HONNE Remix),126.0,126.0,0.0,0.08,126.0,,False,126,125.9739761352539,0.9795918464660645,126.0,2.1904,126.05,11d,11d,0,11d,11d,11d,11d,11d,0.8574,11m,0.7782,11d,0.9445,11d,0.9067,11d,0.942,11d,0.9514,11d,0.9301
5ADCCB53D961D8BC,Cinthie,Together (Original),122.99,122.99,0.0,0.08,123.0,,True,123,122.97740936279297,0.9849246144294739,122.97,2.7855,123.05,5d,5d,0,5m,5d,5d,5d,5m,0.819,5m,0.879,5d,0.8036,5d,0.7841,5m,0.8858,5d,0.762,5d,0.8339
DFBA85DD41B77838,Logic1000,Fused (DJ - Kicks),97.98,97.98,0.0,0.07,98.0,,True,98,98.01918029785156,0.9899497628211975,97.95,1.9472,97.97,4m,4m,0,4m,4m,4m,4m,4m,0.9154,4m,0.9157,4m,0.9116,4m,0.8537,4m,0.8823,4d,0.6922,4m,0.8214
264E28DED667C5BD,Rezident,Echoes,123.0,123.0,0.0,0.07,123.0,,True,123,123.0,1.0,122.98,1.8509,123.05,12m,12m,0,12m,12m,12m,12m,12m,0.9356,12m,0.9518,12m,0.901,12m,0.8774,12m,0.9156,12d,0.7679,12m,0.857
5ADAE87D89FC969B,Soulful Session & Lynn Lockamy,Hostile Takeover,126.0,126.0,0.0,0.07,126.0,,False,126,126.0,1.0,125.98,2.7766,126.05,1m,1m,0,1m,1m,1m,1m,1m,0.869,1m,0.9003,1m,0.9031,1m,0.7855,1m,0.8889,1d,0.8442,1d,0.9184
FE30DE191A52F53D,Phonique feat. Erlend Øye,For The Time Being,123.0,123.0,0.0,0.07,123.0,,True,123,122.97740936279297,0.979899525642395,123.0,2.1521,123.05,4m,4m,0,4m,4m,4m,4m,4m,0.9069,4m,0.9389,4m,0.8822,4m,0.8574,4m,0.8728,4m,0.74,4m,0.9381
5141F49D0DFBA52A,DJ Koze,Blume Der Nacht (Original Mix),123.0,123.0,0.0,0.07,123.0,,True,123,122.97740936279297,1.0,123.0,2.6413,123.05,10m,10m,0,10m,10m,10m,10m,10m,0.8954,10m,0.8913,10m,0.8678,10m,0.9119,10m,0.8108,10m,0.6682,10m,0.808
248D72C9CCB20056,DJ Seinfeld,U (Original Mix),126.01,126.01,0.0,0.06,126.0,,False,126,126.01339721679688,0.8984771370887756,125.99,2.4529,126.05,10d,10d,0,10d,10d,10d,10d,10d,0.9302,10m,0.74,10d,0.9535,10d,0.9623,10d,0.9635,10d,0.8683,10d,0.84
7F38B0F7244C2BDF,Gold Panda,Black Voices,123.0,123.0,0.0,0.06,123.0,,True,123,123.0,1.0,122.99,2.7527,123.05,1m,1m,0,1m,1m,1m,1m,1m,0.7826,1m,0.8626,1d,0.7702,1d,0.7892,1m,0.9041,1d,0.7337,1m,0.7552
91EB327D3516EA59,Fünf Sterne Deluxe,Schund (Super Flu’s No Champier Mix),123.01,123.01,0.0,0.06,123.0,,True,123,123.01683044433594,0.9700000286102295,122.99,2.6291,123.05,10m,10m,0,10m,10m,10m,10m,10m,0.9793,10m,0.9635,10m,0.9461,10m,0.9626,10m,0.9009,10m,0.7426,10m,0.8816
17B4330D61A5C815,Isaac Tichauer,Higher Level (Bicep Remix),123.01,123.01,0.0,0.06,123.0,,True,123,123.01683044433594,0.989847719669342,122.99,2.9179,123.05,11m,11m,0,11m,11m,11m,11m,11m,0.9145,11m,0.8691,11m,0.8587,11m,0.933,11m,0.8363,11m,0.626,11m,0.6675
E869256769BD027D,Panthera Krause,Heppy,123.01,123.01,0.0,0.05,123.0,,True,123,123.01683044433594,0.9845361113548279,123.0,2.9033,123.05,7m,7m,0,7m,7m,7m,7m,7m,0.9593,7m,0.9601,7m,0.9212,7m,0.9307,7m,0.9398,7m,0.6809,7m,0.8563
5CD77C179587250F,Youandewan,1988 (Original Mix),123.01,123.01,0.0,0.05,123.0,,True,123,123.01683044433594,0.9795918464660645,123.0,1.4339,123.05,4m,4m,0,4m,4m,4m,4m,4m,0.9136,4m,0.9465,4m,0.8802,4m,0.8218,4m,0.9775,4d,0.7749,4m,0.8173
CD5FECFC9CDE127D,Joeski feat. Jesánte,How Do I Go On,123.0,123.0,0.0,0.05,123.0,,True,123,123.0,1.0,123.0,2.86,123.05,3m,3m,0,3m,3m,3m,3m,3m,0.9328,3m,0.9011,3m,0.913,3m,0.9214,3m,0.8433,3m,0.7539,3m,0.8413
4037FE4D70AB3631,Kings of Tomorrow feat. April,Fall for You (Sandy Rivera's Classic Mix),123.0,123.0,0.0,0.05,123.0,,False,123,123.0,1.0,123.01,3.2134,123.05,11m,11m,0,11m,11m,11m,11m,11m,0.8769,11m,0.8845,11m,0.9072,11m,0.8212,11m,0.8393,11d,0.836,11m,0.9608
EF2F94C0D2372251,Ray Mang,Look Into My Eyes,110.0,110.0,0.0,0.05,110.0,,False,110,110.00543975830078,0.8152173757553101,109.99,3.9024,109.96,9m,9m,0,9m,9m,9m,9m,9m,0.9416,9m,0.9312,9m,0.9447,9m,0.89,9m,0.9217,9d,0.7542,9m,0.8534
50A022C2E70C901B,Magnetic Family,Ode,126.01,126.01,0.0,0.05,126.0,,True,126,126.01339721679688,0.9644669890403748,126.01,2.7619,126.05,1d,1d,0,1d,1d,1d,1d,1d,0.8839,1m,0.6671,1d,0.9154,1d,0.9241,1d,0.9694,1d,0.913,1d,0.8561
7CB565F0DF8F5339,Gregor Schwellenbach feat. Christian Buck,Superpitcher’s Tomorrow,93.97,93.97,0.0,0.04,94.0,,False,94,93.95805358886719,0.7842105627059937,93.98,3.0204,93.96,2d,2d,0,2d,2d,2m,2d,2d,0.7676,2m,0.8033,2d,0.8221,2d,0.7982,2d,0.8804,2d,0.8827,2d,0.7743
ED5428EECDCCB5DC,Behling and Simpson,Left Behind,113.0,113.0,0.0,0.04,113.0,,True,113,113.00199890136719,1.0,112.99,2.8858,112.96,2m,2m,0,2m,2m,2m,2m,2m,0.9305,2m,0.9506,2m,0.9114,2m,0.8722,2m,0.9478,2d,0.7758,2m,0.9031
A866C9C0960E60E6,Superpitcher,Little Raver (Original Mix),110.0,110.0,0.0,0.04,110.0,,False,110,110.0,1.0,109.99,2.3655,109.96,10m,10m,0,10m,10m,10m,10m,10m,0.9647,10m,0.9827,10m,0.9498,10m,0.9033,10m,0.9567,10m,0.7687,10m,0.9107
180C143AC2928700,Pavla & Noura,Don't Owe Me a Thing,94.0,94.0,0.0,0.04,94.0,,False,94,94.0,,93.99,1.5103,93.96,12d,12d,0,12d,12d,12m,12d,12d,0.7562,12m,0.7391,12d,0.8602,12d,0.8285,12d,0.8644,12d,0.8915,12d,0.8892
452361605135D100,Mosley Jr,My Friend Steve,109.98,109.98,0.0,0.04,110.0,,False,110,109.96600341796875,0.9244186282157898,110.0,1.3507,109.96,11m,11m,0,11m,11m,11m,11m,11m,0.9218,11m,0.9146,11m,0.922,11m,0.9007,11m,0.8743,11m,0.7736,11m,0.9083
24CC869366EA91D0,Toro y Moi,Rose Quartz,109.98,109.98,0.0,0.04,110.0,,True,110,109.96600341796875,0.9844560027122498,109.99,2.9699,109.96,10m,10m,0,10m,10m,10m,10m,10m,0.8753,10m,0.8822,10m,0.8956,10m,0.8038,10m,0.8617,10d,0.805,10m,0.9169
E88EE00C7D621D56,Fred again..,Danielle (smile on my face),130.0,130.0,0.0,0.02,130.0,,True,130,130.0,1.0,130.02,1.6315,130.01,12d,12d,0,12m,12d,12d,12d,12m,0.8107,12m,0.8759,12d,0.8828,12d,0.8616,12m,0.8982,12d,0.8925,12d,0.897
BE8BB320C4206697,Nils Frahm,Familiar (Original Mix),130.0,130.0,0.0,0.02,130.0,,False,130,129.99566650390625,0.9492385387420654,129.99,1.5329,130.01,7m,7m,0,7m,7m,7m,7m,7m,0.95,7m,0.9533,7m,0.9324,7m,0.912,7m,0.9132,7d,0.7321,7m,0.9322
7F339AAC12FC35D1,Tom Bioly,Street Beat (Map.ache Remix),128.0,128.0,0.0,0.01,128.0,,True,128,128.0,0.9898989796638489,127.99,2.1445,128.0,11m,11m,0,11m,11m,11m,11m,11m,0.959,11m,0.947,11m,0.9443,11m,0.9387,11m,0.9149,11m,0.7596,11m,0.8524
